2.1602 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
69.1990 	EXP 	Imported conditions0.csv as conditions, 60 conditions, 5 params
69.2001 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
69.2007 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 3), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
69.2153 	EXP 	Mask_2: autoDraw = True
71.2746 	EXP 	Mask_2: autoDraw = False
71.2746 	EXP 	Mask_2: autoDraw = False
71.2746 	EXP 	Stim: image = 'stim_35_y_u.jpg'
71.2746 	EXP 	Stim: autoDraw = True
73.7143 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'S'), ('resp', 'y'), ('Midbreak', 'n')])
73.7290 	EXP 	Stim: autoDraw = False
73.7290 	EXP 	text_2: autoDraw = False
73.7290 	EXP 	Mask_2: autoDraw = True
75.7970 	EXP 	Mask_2: autoDraw = False
75.7970 	EXP 	Mask_2: autoDraw = False
75.7970 	EXP 	Stim: image = 'stim_25_y_u.jpg'
75.7970 	EXP 	Stim: autoDraw = True
78.2594 	EXP 	Stim: autoDraw = False
78.2594 	EXP 	text_2: autoDraw = True
78.9985 	DATA 	Keypress: c
79.4418 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
79.4574 	EXP 	text_2: autoDraw = False
79.4574 	EXP 	Mask_2: autoDraw = True
81.5260 	EXP 	Mask_2: autoDraw = False
81.5260 	EXP 	Mask_2: autoDraw = False
81.5260 	EXP 	Stim: image = 'stim_25_y_u.jpg'
81.5260 	EXP 	Stim: autoDraw = True
83.9704 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
83.9864 	EXP 	Stim: autoDraw = False
83.9864 	EXP 	text_2: autoDraw = False
83.9864 	EXP 	Mask_2: autoDraw = True
90.0503 	EXP 	Mask_2: autoDraw = False
90.0503 	EXP 	Mask_2: autoDraw = False
90.0503 	EXP 	Stim: image = 'stim_75_y_u.jpg'
90.0503 	EXP 	Stim: autoDraw = True
92.4952 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
92.5120 	EXP 	Stim: autoDraw = False
92.5120 	EXP 	text_2: autoDraw = False
92.5120 	EXP 	Mask_2: autoDraw = True
98.5793 	EXP 	Mask_2: autoDraw = False
98.5793 	EXP 	Mask_2: autoDraw = False
98.5793 	EXP 	Stim: image = 'stim_25_b_u.jpg'
98.5793 	EXP 	Stim: autoDraw = True
101.0216 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
101.0373 	EXP 	Stim: autoDraw = False
101.0373 	EXP 	text_2: autoDraw = False
101.0373 	EXP 	Mask_2: autoDraw = True
103.1156 	EXP 	Mask_2: autoDraw = False
103.1156 	EXP 	Mask_2: autoDraw = False
103.1156 	EXP 	Stim: image = 'stim_25_b_u.jpg'
103.1156 	EXP 	Stim: autoDraw = True
105.5509 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
105.5662 	EXP 	Stim: autoDraw = False
105.5662 	EXP 	text_2: autoDraw = False
105.5662 	EXP 	Mask_2: autoDraw = True
109.6316 	EXP 	Mask_2: autoDraw = False
109.6316 	EXP 	Mask_2: autoDraw = False
109.6316 	EXP 	Stim: image = 'stim_25_y_u.jpg'
109.6316 	EXP 	Stim: autoDraw = True
112.0780 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
112.0936 	EXP 	Stim: autoDraw = False
112.0936 	EXP 	text_2: autoDraw = False
112.0936 	EXP 	Mask_2: autoDraw = True
114.1643 	EXP 	Mask_2: autoDraw = False
114.1643 	EXP 	Mask_2: autoDraw = False
114.1643 	EXP 	Stim: image = 'stim_75_b_u.jpg'
114.1643 	EXP 	Stim: autoDraw = True
116.6074 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 3), ('space', 'BOUND'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
116.6224 	EXP 	Stim: autoDraw = False
116.6224 	EXP 	text_2: autoDraw = False
116.6224 	EXP 	Mask_2: autoDraw = True
118.6941 	EXP 	Mask_2: autoDraw = False
118.6941 	EXP 	Mask_2: autoDraw = False
118.6941 	EXP 	Stim: image = 'stim_75_b_u.jpg'
118.6941 	EXP 	Stim: autoDraw = True
121.1337 	EXP 	New trial (rep=0, index=9): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
121.1507 	EXP 	Stim: autoDraw = False
121.1507 	EXP 	text_2: autoDraw = False
121.1507 	EXP 	Mask_2: autoDraw = True
133.2105 	EXP 	Mask_2: autoDraw = False
133.2105 	EXP 	Mask_2: autoDraw = False
133.2105 	EXP 	Stim: image = 'stim_25_y_u.jpg'
133.2105 	EXP 	Stim: autoDraw = True
135.6553 	EXP 	New trial (rep=0, index=10): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
135.6703 	EXP 	Stim: autoDraw = False
135.6703 	EXP 	text_2: autoDraw = False
135.6703 	EXP 	Mask_2: autoDraw = True
139.7308 	EXP 	Mask_2: autoDraw = False
139.7308 	EXP 	Mask_2: autoDraw = False
139.7308 	EXP 	Stim: image = 'stim_25_b_u.jpg'
139.7308 	EXP 	Stim: autoDraw = True
142.1823 	EXP 	New trial (rep=0, index=11): OrderedDict([('dist', 3), ('space', 'BOUND'), ('own', 'S'), ('resp', 'y'), ('Midbreak', 'n')])
142.1978 	EXP 	Stim: autoDraw = False
142.1978 	EXP 	text_2: autoDraw = False
142.1978 	EXP 	Mask_2: autoDraw = True
144.2568 	EXP 	Mask_2: autoDraw = False
144.2568 	EXP 	Mask_2: autoDraw = False
144.2568 	EXP 	Stim: image = 'stim_25_y_u.jpg'
144.2568 	EXP 	Stim: autoDraw = True
146.7264 	EXP 	Stim: autoDraw = False
146.7264 	EXP 	text_2: autoDraw = True
147.4801 	DATA 	Keypress: c
147.9096 	EXP 	New trial (rep=0, index=12): OrderedDict([('dist', 1), ('space', 'BOUND'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
147.9251 	EXP 	text_2: autoDraw = False
147.9251 	EXP 	Mask_2: autoDraw = True
149.9752 	EXP 	Mask_2: autoDraw = False
149.9752 	EXP 	Mask_2: autoDraw = False
149.9752 	EXP 	Stim: image = 'stim_25_y_u.jpg'
149.9752 	EXP 	Stim: autoDraw = True
152.4219 	EXP 	New trial (rep=0, index=13): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
152.4382 	EXP 	Stim: autoDraw = False
152.4382 	EXP 	text_2: autoDraw = False
152.4382 	EXP 	Mask_2: autoDraw = True
156.5072 	EXP 	Mask_2: autoDraw = False
156.5072 	EXP 	Mask_2: autoDraw = False
156.5072 	EXP 	Stim: image = 'stim_25_b_u.jpg'
156.5072 	EXP 	Stim: autoDraw = True
158.9500 	EXP 	New trial (rep=0, index=14): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
158.9655 	EXP 	Stim: autoDraw = False
158.9655 	EXP 	text_2: autoDraw = False
158.9655 	EXP 	Mask_2: autoDraw = True
161.0427 	EXP 	Mask_2: autoDraw = False
161.0427 	EXP 	Mask_2: autoDraw = False
161.0427 	EXP 	Stim: image = 'stim_75_b_u.jpg'
161.0427 	EXP 	Stim: autoDraw = True
163.4616 	EXP 	New trial (rep=0, index=15): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
163.4785 	EXP 	Stim: autoDraw = False
163.4785 	EXP 	text_2: autoDraw = False
163.4785 	EXP 	Mask_2: autoDraw = True
169.5339 	EXP 	Mask_2: autoDraw = False
169.5339 	EXP 	Mask_2: autoDraw = False
169.5339 	EXP 	Stim: image = 'stim_75_y_u.jpg'
169.5339 	EXP 	Stim: autoDraw = True
171.9888 	EXP 	New trial (rep=0, index=16): OrderedDict([('dist', 1), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
172.0042 	EXP 	Stim: autoDraw = False
172.0042 	EXP 	text_2: autoDraw = False
172.0042 	EXP 	Mask_2: autoDraw = True
174.0870 	EXP 	Mask_2: autoDraw = False
174.0870 	EXP 	Mask_2: autoDraw = False
174.0870 	EXP 	Stim: image = 'stim_25_y_u.jpg'
174.0870 	EXP 	Stim: autoDraw = True
176.5182 	EXP 	New trial (rep=0, index=17): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
176.5332 	EXP 	Stim: autoDraw = False
176.5332 	EXP 	text_2: autoDraw = False
176.5332 	EXP 	Mask_2: autoDraw = True
180.6122 	EXP 	Mask_2: autoDraw = False
180.6122 	EXP 	Mask_2: autoDraw = False
180.6122 	EXP 	Stim: image = 'stim_75_y_u.jpg'
180.6122 	EXP 	Stim: autoDraw = True
183.0449 	EXP 	New trial (rep=0, index=18): OrderedDict([('dist', 2), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
183.0607 	EXP 	Stim: autoDraw = False
183.0607 	EXP 	text_2: autoDraw = False
183.0607 	EXP 	Mask_2: autoDraw = True
185.1319 	EXP 	Mask_2: autoDraw = False
185.1319 	EXP 	Mask_2: autoDraw = False
185.1319 	EXP 	Stim: image = 'stim_30_b_u.jpg'
185.1319 	EXP 	Stim: autoDraw = True
187.5742 	EXP 	New trial (rep=0, index=19): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'O'), ('resp', 'y'), ('Midbreak', 'n')])
187.5894 	EXP 	Stim: autoDraw = False
187.5894 	EXP 	text_2: autoDraw = False
187.5894 	EXP 	Mask_2: autoDraw = True
197.6543 	EXP 	Mask_2: autoDraw = False
197.6543 	EXP 	Mask_2: autoDraw = False
197.6543 	EXP 	Stim: image = 'stim_75_b_u.jpg'
197.6543 	EXP 	Stim: autoDraw = True
200.1115 	EXP 	Stim: autoDraw = False
200.1115 	EXP 	text_2: autoDraw = True
200.7505 	DATA 	Keypress: b
201.2943 	EXP 	New trial (rep=0, index=20): OrderedDict([('dist', 2), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
201.3101 	EXP 	text_2: autoDraw = False
201.3101 	EXP 	Mask_2: autoDraw = True
205.4001 	EXP 	Mask_2: autoDraw = False
205.4001 	EXP 	Mask_2: autoDraw = False
205.4001 	EXP 	Stim: image = 'stim_30_y_u.jpg'
205.4001 	EXP 	Stim: autoDraw = True
207.8221 	EXP 	New trial (rep=0, index=21): OrderedDict([('dist', 2), ('space', 'PPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
207.8372 	EXP 	Stim: autoDraw = False
207.8372 	EXP 	text_2: autoDraw = False
207.8372 	EXP 	Mask_2: autoDraw = True
209.9162 	EXP 	Mask_2: autoDraw = False
209.9162 	EXP 	Mask_2: autoDraw = False
209.9162 	EXP 	Stim: image = 'stim_30_y_u.jpg'
209.9162 	EXP 	Stim: autoDraw = True
212.3497 	EXP 	New trial (rep=0, index=22): OrderedDict([('dist', 2), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
212.3661 	EXP 	Stim: autoDraw = False
212.3661 	EXP 	text_2: autoDraw = False
212.3661 	EXP 	Mask_2: autoDraw = True
220.4340 	EXP 	Mask_2: autoDraw = False
220.4340 	EXP 	Mask_2: autoDraw = False
220.4340 	EXP 	Stim: image = 'stim_30_b_u.jpg'
220.4340 	EXP 	Stim: autoDraw = True
222.8754 	EXP 	New trial (rep=0, index=23): OrderedDict([('dist', 2), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
222.8900 	EXP 	Stim: autoDraw = False
222.8900 	EXP 	text_2: autoDraw = False
222.8900 	EXP 	Mask_2: autoDraw = True
226.9589 	EXP 	Mask_2: autoDraw = False
226.9589 	EXP 	Mask_2: autoDraw = False
226.9589 	EXP 	Stim: image = 'stim_30_b_u.jpg'
226.9589 	EXP 	Stim: autoDraw = True
229.4016 	EXP 	New trial (rep=0, index=24): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
229.4178 	EXP 	Stim: autoDraw = False
229.4178 	EXP 	text_2: autoDraw = False
229.4178 	EXP 	Mask_2: autoDraw = True
239.5001 	EXP 	Mask_2: autoDraw = False
239.5001 	EXP 	Mask_2: autoDraw = False
239.5001 	EXP 	Stim: image = 'stim_75_b_u.jpg'
239.5001 	EXP 	Stim: autoDraw = True
241.9234 	EXP 	New trial (rep=0, index=25): OrderedDict([('dist', 2), ('space', 'PPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
241.9393 	EXP 	Stim: autoDraw = False
241.9393 	EXP 	text_2: autoDraw = False
241.9393 	EXP 	Mask_2: autoDraw = True
244.0084 	EXP 	Mask_2: autoDraw = False
244.0084 	EXP 	Mask_2: autoDraw = False
244.0084 	EXP 	Stim: image = 'stim_30_b_u.jpg'
244.0084 	EXP 	Stim: autoDraw = True
246.4531 	EXP 	New trial (rep=0, index=26): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
246.4682 	EXP 	Stim: autoDraw = False
246.4682 	EXP 	text_2: autoDraw = False
246.4682 	EXP 	Mask_2: autoDraw = True
250.5327 	EXP 	Mask_2: autoDraw = False
250.5327 	EXP 	Mask_2: autoDraw = False
250.5327 	EXP 	Stim: image = 'stim_75_b_u.jpg'
250.5327 	EXP 	Stim: autoDraw = True
252.9798 	EXP 	New trial (rep=0, index=27): OrderedDict([('dist', 1), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
252.9952 	EXP 	Stim: autoDraw = False
252.9952 	EXP 	text_2: autoDraw = False
252.9952 	EXP 	Mask_2: autoDraw = True
257.0595 	EXP 	Mask_2: autoDraw = False
257.0595 	EXP 	Mask_2: autoDraw = False
257.0595 	EXP 	Stim: image = 'stim_75_y_u.jpg'
257.0595 	EXP 	Stim: autoDraw = True
259.5062 	EXP 	New trial (rep=0, index=28): OrderedDict([('dist', 2), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
259.5227 	EXP 	Stim: autoDraw = False
259.5227 	EXP 	text_2: autoDraw = False
259.5227 	EXP 	Mask_2: autoDraw = True
263.5990 	EXP 	Mask_2: autoDraw = False
263.5990 	EXP 	Mask_2: autoDraw = False
263.5990 	EXP 	Stim: image = 'stim_80_y_u.jpg'
263.5990 	EXP 	Stim: autoDraw = True
266.0340 	EXP 	New trial (rep=0, index=29): OrderedDict([('dist', 3), ('space', 'BOUND'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
266.0500 	EXP 	Stim: autoDraw = False
266.0500 	EXP 	text_2: autoDraw = False
266.0500 	EXP 	Mask_2: autoDraw = True
268.1231 	EXP 	Mask_2: autoDraw = False
268.1231 	EXP 	Mask_2: autoDraw = False
268.1231 	EXP 	Stim: image = 'stim_80_b_u.jpg'
268.1231 	EXP 	Stim: autoDraw = True
270.5633 	EXP 	New trial (rep=0, index=30): OrderedDict([('dist', 2), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
270.5790 	EXP 	Stim: autoDraw = False
270.5790 	EXP 	text_2: autoDraw = False
270.5790 	EXP 	Mask_2: autoDraw = True
274.6625 	EXP 	Mask_2: autoDraw = False
274.6625 	EXP 	Mask_2: autoDraw = False
274.6625 	EXP 	Stim: image = 'stim_80_y_u.jpg'
274.6625 	EXP 	Stim: autoDraw = True
277.0903 	EXP 	New trial (rep=0, index=31): OrderedDict([('dist', 2), ('space', 'EPS'), ('own', 'S'), ('resp', 'n'), ('Midbreak', 'n')])
277.1071 	EXP 	Stim: autoDraw = False
277.1071 	EXP 	text_2: autoDraw = False
277.1071 	EXP 	Mask_2: autoDraw = True
279.1767 	EXP 	Mask_2: autoDraw = False
279.1767 	EXP 	Mask_2: autoDraw = False
279.1767 	EXP 	Stim: image = 'stim_80_y_u.jpg'
279.1767 	EXP 	Stim: autoDraw = True
281.6198 	EXP 	New trial (rep=0, index=32): OrderedDict([('dist', 2), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
281.6351 	EXP 	Stim: autoDraw = False
281.6351 	EXP 	text_2: autoDraw = False
281.6351 	EXP 	Mask_2: autoDraw = True
283.7013 	EXP 	Mask_2: autoDraw = False
283.7013 	EXP 	Mask_2: autoDraw = False
283.7013 	EXP 	Stim: image = 'stim_80_b_u.jpg'
283.7013 	EXP 	Stim: autoDraw = True
286.1320 	EXP 	New trial (rep=0, index=33): OrderedDict([('dist', 2), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
286.1478 	EXP 	Stim: autoDraw = False
286.1478 	EXP 	text_2: autoDraw = False
286.1478 	EXP 	Mask_2: autoDraw = True
288.2182 	EXP 	Mask_2: autoDraw = False
288.2182 	EXP 	Mask_2: autoDraw = False
288.2182 	EXP 	Stim: image = 'stim_80_b_u.jpg'
288.2182 	EXP 	Stim: autoDraw = True
290.6611 	EXP 	New trial (rep=0, index=34): OrderedDict([('dist', 2), ('space', 'EPS'), ('own', 'O'), ('resp', 'n'), ('Midbreak', 'n')])
290.6769 	EXP 	Stim: autoDraw = False
290.6769 	EXP 	text_2: autoDraw = False
290.6769 	EXP 	Mask_2: autoDraw = True
